window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
29,selection,4,52039,53222,1184,14818.728753972313,16054.136376542516,8.336798945989464,-24.78937272483076,1.0,0.05827702702702703,1.5,23,0,0,0
29,selection,5,53223,54406,1184,16054.136376542516,15836.071647148521,-1.3583086892959284,-13.330711628104163,1.0,0.07347972972972973,1.5,29,0,0,0
30,selection,1,50062,51441,1380,10000.0,9689.077194195788,-3.1092280580421128,-15.815178204608193,1.0,0.06739130434782609,1.0,47,0,0,0
30,selection,2,51442,52821,1380,9689.077194195788,9350.71494699804,-3.492203028379659,-16.364218727670867,1.0,0.06376811594202898,1.0,44,0,0,0
30,selection,3,52822,54200,1379,9350.71494699804,9370.502959757152,0.21162031856682972,-7.628047141357941,1.0,0.06961566352429296,1.0,48,0,0,0
30,selection,4,54201,55579,1379,9370.502959757152,11993.889773338904,27.99622202616261,-15.87042987008852,1.0,0.06091370558375635,1.0,42,0,0,0
30,selection,5,55580,56958,1379,11993.889773338904,11442.509572563056,-4.597175821988165,-21.538215428583072,1.0,0.07106598984771574,1.0,49,0,0,0
31,selection,1,51990,53440,1451,10000.0,10089.488352256763,0.8948835225676355,-5.065049060329652,1.0,0.03733057685345308,0.5,61,0,0,0
31,selection,2,53441,54891,1451,10089.488352256763,9652.769707914753,-4.3284518411117245,-5.97780433611812,1.0,0.03721571352710237,0.5,60,0,0,0
31,selection,3,54892,56342,1451,9652.769707914753,10265.11433750844,6.343719451750696,-4.462976589874756,1.0,0.03744544015926463,0.5,60,0,0,0
31,selection,4,56343,57793,1451,10265.11433750844,9671.941950171444,-5.7785268418254265,-8.108337339407523,1.0,0.036756260262777854,0.5,60,0,0,0
31,selection,5,57794,59244,1451,9671.941950171444,9512.252282323921,-1.6510610658151403,-6.273652142762087,1.0,0.03629680706007082,0.5,61,0,0,0
32,selection,1,54407,55859,1453,10000.0,10721.281390096368,7.212813900963688,-2.7202782185184904,1.0,0.025120440467997246,0.5,37,0,0,0
32,selection,2,55860,57311,1452,10721.281390096368,10141.350262930606,-5.409158719604779,-7.856621855775248,1.0,0.029614325068870524,0.5,43,0,0,0
32,selection,3,57312,58763,1452,10141.350262930606,10565.902920147882,4.186352371331981,-3.1471574942946945,1.0,0.030991735537190084,0.5,45,0,0,0
32,selection,4,58764,60215,1452,10565.902920147882,10453.37088059214,-1.0650489636920502,-3.6153309840843306,1.0,0.028925619834710745,0.5,42,0,0,0
32,selection,5,60216,61667,1452,10453.37088059214,10616.509529068673,1.5606319754656317,-5.083749312122798,1.0,0.03168044077134986,0.5,46,0,0,0
33,selection,1,56959,58411,1453,10000.0,9862.409706328355,-1.3759029367164444,-3.624915897894554,1.0,0.02993805918788713,0.5,44,0,0,0
33,selection,2,58412,59863,1452,9862.409706328355,9529.09369889575,-3.379660928289452,-6.087702087146485,1.0,0.024104683195592287,0.5,35,0,0,0
33,selection,3,59864,61315,1452,9529.09369889575,9731.59413917094,2.125075549405686,-4.380869114512342,1.0,0.024104683195592287,0.5,35,0,0,0
33,selection,4,61316,62767,1452,9731.59413917094,9133.150191001789,-6.149495546267558,-6.690765318565872,1.0,0.022727272727272728,0.5,33,0,0,0
33,selection,5,62768,64219,1452,9133.150191001789,10009.766771255769,9.598184218164342,-5.586684152087084,1.0,0.024793388429752067,0.5,36,0,0,0
34,selection,1,59245,60724,1480,10000.0,9680.796313942406,-3.192036860575931,-7.186897827213546,1.0,0.03885135135135135,0.5,58,0,0,0
34,selection,2,60725,62204,1480,9680.796313942406,10682.118036499412,10.343381784770012,-3.554881307634361,1.0,0.038513513513513516,0.5,57,0,0,0
34,selection,3,62205,63684,1480,10682.118036499412,10804.333060140405,1.144108530006882,-5.641015620851397,1.0,0.03918918918918919,0.5,58,0,0,0
34,selection,4,63685,65164,1480,10804.333060140405,10636.850489929366,-1.5501426074036928,-10.775053879432118,1.0,0.041891891891891894,0.5,62,0,0,0
34,selection,5,65165,66643,1479,10636.850489929366,10339.216627617976,-2.7981390035817455,-9.041964968378268,1.0,0.03989181879648411,0.5,59,0,0,0
35,selection,1,61668,63178,1511,10000.0,9832.5744559043,-1.6742554409570065,-6.547347267711112,1.0,0.022501654533421574,0.5,49,0,0,0
35,selection,2,63179,64689,1511,9832.5744559043,9350.086291862004,-4.907037990976715,-5.74807090332794,1.0,0.02316346790205162,0.5,51,0,0,0
35,selection,3,64690,66200,1511,9350.086291862004,9112.081250572315,-2.545484970516698,-4.857652951577007,1.0,0.025479814692256783,0.5,55,0,0,0
35,selection,4,66201,67711,1511,9112.081250572315,9152.89135755303,0.4478681199001633,-3.0339841827707215,1.0,0.022170747849106553,0.5,52,0,0,0
35,selection,5,67712,69222,1511,9152.89135755303,9194.227966897615,0.45162351141068147,-2.9481738759739473,1.0,0.022170747849106553,0.5,46,0,0,0
36,selection,1,64220,65730,1511,10000.0,9704.067194827281,-2.9593280517271836,-10.537501335323862,1.0,0.06055592322964924,1.5,50,0,0,0
