window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
29,gate,5,56449,56958,510,8544.092524484102,7302.015455739503,-14.537261449185868,-15.79222759562936,1.0,0.0787856373132444,1.4453180649701287,14,0,0,0
30,gate,1,56959,57416,458,10000.0,9687.668223980172,-3.1233177601982742,-7.2530967119949885,1.0,0.07205240174672489,1.0,17,0,0,0
30,gate,2,57417,57873,457,9687.668223980172,9249.282523954602,-4.52519316196669,-6.518272757542265,1.0,0.06564551422319474,1.0,15,0,0,0
30,gate,3,57874,58330,457,9249.282523954602,9056.90568876096,-2.0799108979037806,-5.333208776090181,1.0,0.07439824945295405,1.0,17,0,0,0
30,gate,4,58331,58787,457,9056.90568876096,8399.0230420029,-7.263878739230445,-8.64667669751511,1.0,0.0700218818380744,1.0,16,0,0,0
30,gate,5,58788,59244,457,8399.0230420029,8363.9794804346,-0.4172337829417727,-4.5130445368387395,1.0,0.06564551422319474,1.0,15,0,0,0
31,gate,1,59245,59729,485,10000.0,10070.70344471115,0.7070344471114876,-1.070081086766117,1.0,0.03883161532510187,0.5,21,0,0,0
31,gate,2,59730,60214,485,10070.70344471115,9912.926213915547,-1.5666952329776107,-5.2813732532955076,1.0,0.035738831942843406,0.5,20,0,0,0
31,gate,3,60215,60699,485,9912.926213915547,9650.32747084918,-2.649053744571772,-3.3977413788989996,1.0,0.03848797261100454,0.5,20,0,0,0
31,gate,4,60700,61183,484,9650.32747084918,9995.874744737885,3.5806792560407974,-2.450335807895254,1.0,0.035812672504708785,0.5,20,0,0,0
31,gate,5,61184,61667,484,9995.874744737885,9829.138550614685,-1.6680500544584587,-2.575010158671076,1.0,0.038567493277147785,0.5,20,0,0,0
32,gate,1,61668,62178,511,10000.0,10088.1359502975,0.8813595029749877,-2.469454536755389,1.0,0.022504892367906065,0.5,12,0,0,0
32,gate,2,62179,62689,511,10088.1359502975,9985.42008433664,-1.018184791193566,-1.5976807064870369,1.0,0.033268101761252444,0.5,17,0,0,0
32,gate,3,62690,63199,510,9985.42008433664,10013.052195187745,0.2767245706011945,-1.812342767269115,1.0,0.025490196078431372,0.5,13,0,0,0
32,gate,4,63200,63709,510,10013.052195187745,9584.461747297202,-4.28031772466464,-5.718662988832857,1.0,0.03333333333333333,0.5,17,0,0,0
32,gate,5,63710,64219,510,9584.461747297202,9161.082061305928,-4.417354851571787,-5.902386578976671,1.0,0.021568627450980392,0.5,11,0,0,0
33,gate,1,64220,64704,485,10000.0,9780.754300705921,-2.1924569929407833,-4.612467685320443,1.0,0.01958762886597938,0.5,10,0,0,0
33,gate,2,64705,65189,485,9780.754300705921,9887.650657168144,1.0929254858647042,-1.5193506021271785,1.0,0.032989690721649485,0.5,16,0,0,0
33,gate,3,65190,65674,485,9887.650657168144,9657.38650738973,-2.32880547424561,-4.060976782844672,1.0,0.032989690721649485,0.5,16,0,0,0
33,gate,4,65675,66159,485,9657.38650738973,9226.119459067379,-4.465670375648223,-5.0617594886344435,1.0,0.026804123711340205,0.5,13,0,0,0
33,gate,5,66160,66643,484,9226.119459067379,8932.092739720892,-3.186894779012628,-3.6654437148057384,1.0,0.028925619834710745,0.5,14,0,0,0
34,gate,1,66644,67159,516,10000.0,9612.832162538227,-3.8716783746177263,-6.193833832233242,1.0,0.0377906976744186,0.5,20,0,0,0
34,gate,2,67160,67675,516,9612.832162538227,9518.18486598093,-0.9845932494914833,-2.0234709277895946,1.0,0.040697674418604654,0.5,21,0,0,0
34,gate,3,67676,68191,516,9518.18486598093,9835.717715314042,3.3360651616256343,-1.8621382600266245,1.0,0.040697674418604654,0.5,21,0,0,0
34,gate,4,68192,68707,516,9835.717715314042,9754.20768683013,-0.8287145975834798,-2.0117651944774995,1.0,0.040697674418604654,0.5,21,0,0,0
34,gate,5,68708,69222,515,9754.20768683013,9805.443985346148,0.5252738116822808,-1.70659749258526,1.0,0.038834951456310676,0.5,20,0,0,0
35,gate,1,69223,69733,511,10000.0,9190.722436248838,-8.092775637511618,-8.45878699195104,1.0,0.022155632478150368,0.49497233304958754,12,0,0,0
35,gate,2,69734,70244,511,9190.722436248838,9183.116809791487,-0.08275330378114676,-3.4244016398510824,1.0,0.021177445955705736,0.4852797135914842,11,0,0,0
35,gate,3,70245,70754,510,9183.116809791487,9065.808045787433,-1.277439527709956,-3.1201888893115703,1.0,0.019074696068670235,0.48139356304617487,10,0,0,0
35,gate,4,70755,71264,510,9065.808045787433,8743.606249413135,-3.5540328534091836,-5.328884142773682,1.0,0.027268109718958537,0.4956111094530891,14,0,0,0
35,gate,5,71265,71774,510,8743.606249413135,8085.777090036373,-7.523545098121442,-7.729190544279863,1.0,0.029013785661435594,0.49522425286910116,15,0,0,0
36,gate,1,71775,72263,489,10000.0,9092.328003753366,-9.07671996246634,-12.026526885901879,1.0,0.06646216768916155,1.5,21,0,0,0
36,gate,2,72264,72752,489,9092.328003753366,9739.21309523698,7.114625552626097,-7.071735592911555,1.0,0.06339468302658487,1.5,19,0,0,0
36,gate,3,72753,73240,488,9739.21309523698,8956.138229903925,-8.040432606572933,-10.698398775756491,1.0,0.0778688524590164,1.5,20,0,0,0
36,gate,4,73241,73728,488,8956.138229903925,8282.253776414931,-7.524274817900201,-7.718620075616711,1.0,0.07991803278688525,1.5,20,0,0,0
36,gate,5,73729,74216,488,8282.253776414931,8623.015430732816,4.1143590080306325,-3.3929037671021844,1.0,0.05122950819672131,1.5,14,0,0,0
37,gate,1,74217,74692,476,10000.0,9492.257092156959,-5.077429078430418,-7.631569259852878,1.0,0.07668067226890757,1.5,19,0,0,0
37,gate,2,74693,75168,476,9492.257092156959,9075.776501713917,-4.387582283113267,-7.54350780164994,1.0,0.07142857142857142,1.5,19,0,0,0
37,gate,3,75169,75644,476,9075.776501713917,8732.034395923967,-3.7874677249383093,-6.938813095591545,1.0,0.07142857142857142,1.5,18,0,0,0
